Age,Income,Year_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Previous,Complain,ChildrenHome,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Response
72,52157.0,7.0,48,189,2,29,3,2,40,2,3,2,5,4,0,0,1,0,0,0,0,1,0,0,0,1,0
44,37717.0,9.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,1,0,0,0,0,1,0,1,0,0,0
37,54006.0,9.0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,1,0,0,1,0,0,0,0,0,1,0
48,67445.0,9.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,1,0,0,1,0,0,0,1,0,0,0
68,64587.0,7.0,49,66,0,16,0,6,20,2,1,1,4,3,0,0,2,0,0,1,0,0,1,0,0,0,0
63,23295.0,8.0,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,1,0,0,1,0,0,0,0
49,31163.0,8.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0
34,78285.0,8.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,1,0,0,1,0,0,0
72,48699.0,8.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,2,0,0,0,0,1,0,1,0,0,0
76,62159.0,7.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,1,0,0,1,0,0
62,50523.0,8.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,2,1,0,0,0,0,0,0,0,1,0
65,26091.0,8.0,84,15,10,19,8,17,20,3,2,1,3,5,0,0,2,0,0,1,0,0,0,0,0,1,0
57,69139.0,8.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,1,0,0,1,0,0,0,1,0,0,0
57,44375.0,8.0,73,213,5,28,7,7,41,1,4,1,6,5,0,0,1,0,0,1,0,0,0,1,0,0,0
41,27733.0,8.0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,1,1,0,0,0,0,0,1,0,0,0
46,70379.0,9.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,1,0,0,0,1,0,0,0,1,0,0
54,41335.0,8.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,1,0,0,0,1,0,1,0,0,0,0
46,46106.0,7.0,84,30,0,8,2,0,14,1,1,1,2,6,0,0,2,0,0,0,1,0,0,0,0,1,0
48,58494.0,8.0,56,298,7,68,4,0,19,2,6,2,6,6,0,0,1,0,0,0,1,0,0,1,0,0,0
34,68655.0,9.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,1,0,0,0,0,1,0,0
51,49505.0,8.0,4,604,0,100,19,0,28,9,10,2,8,8,0,0,2,0,0,0,1,0,0,1,0,0,0
46,52190.0,7.0,39,42,0,17,0,0,18,3,2,1,3,5,1,0,2,0,0,0,0,1,0,0,0,1,0
54,61314.0,8.0,1,378,0,189,97,172,172,2,5,5,12,3,0,0,1,0,0,1,0,0,0,1,0,0,0
48,67445.0,9.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,1,0,0,1,0,0,0,1,0,0,0
48,61917.0,8.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,2,0,0,0,0,1,0,1,0,0,0
52,29548.0,8.0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,1,0,0,0,1,0,0,0,1,0,0
77,65846.0,8.0,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,1,0,1,0,0,0
46,25176.0,8.0,79,4,0,4,0,0,5,1,1,0,2,7,0,0,2,1,0,0,0,0,0,0,0,1,0
59,80695.0,8.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0
43,54210.0,8.0,18,70,54,109,80,9,45,2,4,1,7,5,0,0,1,1,0,0,0,0,0,1,0,0,0
44,54162.0,9.0,31,5,6,10,6,5,10,1,1,0,3,4,0,0,2,0,0,1,0,0,0,0,1,0,0
37,30298.0,7.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0
46,20180.0,9.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,1,0,0,0,0,1,0,0
43,77298.0,9.0,46,425,115,292,23,35,79,1,6,6,11,3,0,0,1,0,0,1,0,0,0,0,0,1,0
48,65463.0,8.0,17,391,32,70,21,32,16,2,6,2,9,5,1,0,1,1,0,0,0,0,0,1,0,0,0
63,75032.0,8.0,74,952,12,180,47,12,12,2,5,4,9,3,0,0,1,0,0,0,0,1,0,1,0,0,0
49,54466.0,7.0,78,12,0,4,0,0,0,1,1,0,2,5,0,0,2,0,0,0,0,1,0,0,1,0,0
45,55375.0,8.0,3,42,11,57,10,28,14,1,1,1,6,2,0,0,1,0,0,1,0,0,0,0,0,1,0
39,25271.0,9.0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,1,0,0,1,0,0,0,1,0,0,0
41,75774.0,8.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,1,1,0,0,0,0,0,0,0,1,0
57,54111.0,8.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,1,0,0,0,0,1,0,0,1,0,0
55,65777.0,8.0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0
66,58656.0,9.0,25,962,12,194,16,24,12,4,7,8,13,6,1,0,1,0,0,0,1,0,0,0,0,1,0
49,67432.0,9.0,69,432,79,341,177,136,170,2,8,5,4,4,0,0,1,0,0,1,0,0,0,1,0,0,0
44,38702.0,9.0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,1,1,0,0,0,0,0,0,0,1,0
46,65991.0,9.0,21,507,19,364,25,47,9,3,9,5,10,7,0,0,1,0,0,1,0,0,0,1,0,0,0
71,67046.0,8.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,1,0,0,1,0,0,0,0,1,0,0
57,61482.0,7.0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0
49,3502.0,8.0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,1,0,0,1,0,0,0,0,1,0,0
54,32889.0,8.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,2,0,0,0,1,0,0,0,0,1,0
40,66664.0,9.0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0
48,65640.0,8.0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,1,0,0,0,0,1,0,0,0,1,0
64,51412.0,8.0,42,140,3,29,4,5,14,2,3,2,4,4,0,0,1,0,0,0,1,0,0,1,0,0,0
45,46931.0,7.0,94,41,0,17,3,1,16,2,1,1,3,3,0,0,3,0,0,1,0,0,0,0,0,1,0
50,62010.0,9.0,93,371,22,39,6,0,92,4,6,2,7,5,0,0,1,0,0,0,0,1,0,1,0,0,0
50,40321.0,8.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,2,0,0,1,0,0,0,1,0,0,0
51,74290.0,8.0,70,1121,0,72,0,12,12,4,10,8,10,6,1,0,1,0,0,0,1,0,1,0,0,0,0
54,41120.0,8.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,2,0,0,1,0,0,0,1,0,0,0
68,70421.0,7.0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,1,0,0,0,0,1,0,1,0,0,0
54,51287.0,8.0,10,117,0,22,13,0,30,3,4,1,3,7,0,0,2,0,0,1,0,0,0,1,0,0,0
52,62466.0,8.0,13,129,129,259,168,121,83,5,6,3,12,4,0,0,1,1,0,0,0,0,0,1,0,0,0
46,31859.0,8.0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,1,0,0,1,0,0,1,0,0,0,0
72,59462.0,8.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,1,0,0,1,0,0,0,1,0,0,0
58,18701.0,9.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,2,0,0,1,0,0,0,0,1,0,0
58,41713.0,7.0,57,77,8,44,10,10,25,5,3,1,4,6,0,0,2,1,0,0,0,0,1,0,0,0,0
34,23331.0,10.0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,1,1,0,0,0,0,0,1,0,0,0
45,57954.0,7.0,52,456,4,24,0,0,9,7,8,2,6,7,1,0,2,0,0,0,1,0,0,0,0,1,0
72,59292.0,8.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,1,0,0,0,0,1,0,0,0,1,0
46,79941.0,7.0,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0
67,80317.0,8.0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0
57,40637.0,8.0,72,22,0,13,0,0,3,2,1,0,3,7,0,0,2,0,0,0,0,1,0,0,1,0,0
57,71322.0,9.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,1,0,0,0,0,1,0,1,0,0,0
50,37760.0,8.0,54,26,3,13,2,10,0,1,2,0,3,6,0,0,1,0,0,0,1,0,1,0,0,0,0
50,51813.0,8.0,37,51,2,7,0,1,2,2,2,0,3,7,0,0,2,0,0,1,0,0,1,0,0,0,0
69,55707.0,8.0,91,208,7,82,30,66,35,2,3,2,9,3,0,0,1,0,0,0,0,1,0,1,0,0,0
63,52332.0,8.0,63,212,5,33,7,0,2,1,3,2,6,4,1,0,0,0,0,1,0,0,1,0,0,0,0
43,30545.0,9.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,1,0,0,1,0,0,0,0,0,1,0
41,41967.0,8.0,66,23,4,10,0,2,15,1,1,0,3,4,0,0,2,0,0,1,0,0,0,0,1,0,0
67,50737.0,8.0,61,78,0,11,0,0,10,1,2,0,4,6,1,0,1,0,0,1,0,0,0,1,0,0,0
63,80982.0,8.0,48,505,137,401,104,22,22,3,11,5,11,5,0,1,2,0,0,1,0,0,0,0,1,0,0
72,41145.0,7.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,2,0,0,0,0,1,0,1,0,0,0
68,62670.0,8.0,57,539,30,92,80,46,38,1,5,3,13,3,0,0,1,0,0,0,0,1,0,1,0,0,0
53,54803.0,9.0,65,404,0,92,28,27,142,2,6,2,9,4,0,0,1,0,0,1,0,0,0,0,1,0,0
71,71965.0,8.0,21,572,19,286,50,38,248,3,6,3,5,3,0,0,1,0,0,1,0,0,0,1,0,0,0
70,49638.0,7.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0
37,70951.0,9.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0
62,17144.0,8.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,2,0,0,0,1,0,0,0,0,1,0
57,56962.0,8.0,60,292,3,77,10,3,26,7,6,3,5,7,0,0,3,0,0,0,1,0,0,1,0,0,0
44,42693.0,7.0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,1,0,0,1,0,0,0,1,0,0,0
47,153924.0,7.0,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,49494.0,8.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,1,0,0,0,1,0,0,0,1,0,0
56,49618.0,9.0,77,80,3,26,4,2,14,4,3,1,3,7,0,0,2,0,0,0,1,0,0,0,0,1,0
27,80617.0,9.0,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0
62,83151.0,9.0,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0
55,59235.0,8.0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,1,0,0,0,1,0,0,0,1,0,0
52,20587.0,7.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,1,0,0,1,0,0,0,0,1,0,0
33,66973.0,8.0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,1,0,0,0,1,0
75,27469.0,10.0,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,1,0,0,0,1,0,0,0
57,70924.0,7.0,41,635,114,254,132,152,76,1,6,6,7,3,1,0,0,1,0,0,0,0,0,1,0,0,0
47,37284.0,9.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,2,1,0,0,0,0,0,1,0,0,0
61,60544.0,9.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,2,0,0,1,0,0,0,1,0,0,0
52,44267.0,9.0,48,183,5,65,3,5,49,5,5,2,4,9,0,0,2,0,0,1,0,0,1,0,0,0,0
72,55517.0,9.0,53,483,0,108,0,6,36,5,11,1,6,9,0,0,2,0,0,0,0,1,0,1,0,0,1
50,21359.0,8.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,1,0,0,1,0,0,0,0,1,0,1
40,69109.0,9.0,10,823,25,459,124,29,95,1,6,6,7,4,1,0,0,0,0,1,0,0,0,1,0,0,1
42,76412.0,8.0,15,840,53,804,23,71,17,1,5,4,8,3,1,0,0,0,0,0,0,1,0,0,1,0,1
62,87305.0,9.0,19,345,25,501,63,138,80,1,5,3,8,2,1,0,0,1,0,0,0,0,1,0,0,0,1
39,82025.0,8.0,76,267,98,606,48,70,98,1,3,2,6,1,1,0,0,0,0,1,0,0,1,0,0,0,1
40,65169.0,8.0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,0,0,0,1,0,0,0,1,0,0,1
48,38410.0,9.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,0,1,0,1,0,0,1
61,82332.0,9.0,89,830,59,968,51,79,19,1,5,3,12,2,1,0,0,0,0,1,0,0,0,0,1,0,1
70,47139.0,7.0,2,46,0,12,0,2,23,2,2,1,2,7,0,0,2,0,0,1,0,0,0,0,1,0,1
68,63564.0,8.0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,1,0,0,0,0,0,1,0,0,1
48,82584.0,9.0,26,1076,68,103,29,91,68,1,3,4,8,1,1,0,0,0,0,0,1,0,0,1,0,0,1
39,78687.0,9.0,13,817,185,687,145,55,241,1,4,6,8,2,1,0,0,0,0,1,0,0,0,0,0,1,1
39,92491.0,9.0,71,979,44,935,29,25,22,1,7,5,12,3,1,0,0,0,0,0,0,1,0,1,0,0,1
55,77870.0,9.0,93,1017,50,500,65,50,133,3,5,5,5,8,1,0,1,0,0,1,0,0,0,1,0,0,1
63,87771.0,8.0,61,1492,38,287,50,57,33,1,5,10,4,6,1,0,1,0,0,1,0,0,0,0,0,1,1
67,79800.0,9.0,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,0,0,0,1,0,0,0,0,1,0,1
46,55424.0,9.0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,1,0,0,0,0,1,0,1,0,0,1
45,42014.0,9.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,1,0,0,1,0,0,0,1,0,0,1
31,86037.0,9.0,95,490,44,125,29,20,22,1,6,7,11,3,1,0,0,0,0,1,0,0,0,0,1,0,1
38,42207.0,9.0,71,116,11,72,3,17,46,4,4,1,5,6,1,0,1,0,0,0,1,0,0,1,0,0,1
32,91172.0,9.0,94,162,28,818,0,28,56,0,4,3,7,3,1,0,0,0,0,0,1,0,0,0,1,0,1
47,92163.0,9.0,25,817,183,797,106,163,20,0,5,11,5,2,1,0,0,0,0,0,1,0,0,1,0,0,1
72,80763.0,8.0,17,674,168,108,192,42,231,1,5,11,6,3,1,0,0,0,0,1,0,0,0,1,0,0,1
52,81205.0,8.0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,0,0,0,1,0,0,0,0,0,1,1
59,30983.0,9.0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,0,0,0,0,1,0,1
61,82014.0,9.0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,1,0,0,0,0,1,0,1
35,42000.0,8.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,0,1,0,0,1,0,1
51,37126.0,8.0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,1,0,0,0,0,1,0,1,0,0,1
54,56534.0,8.0,35,691,7,61,10,0,46,4,10,4,7,8,1,0,1,0,0,1,0,0,0,0,0,1,1
39,81698.0,9.0,1,709,45,115,30,160,45,1,8,2,5,5,1,0,0,1,0,0,0,0,0,0,1,0,1
65,73803.0,10.0,61,833,80,363,52,26,174,2,9,5,6,6,1,0,1,0,0,1,0,0,0,1,0,0,1
56,37070.0,9.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,2,0,0,1,0,0,0,0,1,0,1
57,69969.0,8.0,64,882,29,514,38,29,44,1,4,2,6,3,1,0,0,0,0,0,0,1,0,1,0,0,1
53,48240.0,9.0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,0,1,0,0,1,0,1
45,20981.0,8.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,1,0,0,0,0,0,0,0,1,1
61,64260.0,8.0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,1,0,0,0,0,0,1,1
32,64509.0,8.0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,1,0,0,0,0,1,0,1
65,50388.0,7.0,3,292,6,37,0,3,34,4,6,1,6,7,1,0,1,0,0,1,0,0,0,0,1,0,1
51,91700.0,9.0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,0,0,0,1,0,1
73,49912.0,9.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,1,0,0,0,1,0,0,0,0,1,1
68,64497.0,9.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,1,0,0,1,0,0,1,0,0,0,1
46,75825.0,9.0,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,1,0,0,0,0,1,0,1
39,87188.0,9.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,0,1,0,0,1,0,1
54,42564.0,9.0,28,324,48,186,39,18,198,6,6,8,4,7,1,0,1,0,0,0,0,1,1,0,0,0,1
37,36145.0,8.0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,1,1,0,0,0,0,0,1,0,0,1
28,95529.0,10.0,29,770,29,890,250,27,24,1,7,3,7,3,1,0,0,0,0,1,0,0,0,0,1,0,1
69,94384.0,9.0,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,0,0,0,1,0,0,0,0,0,1,1
65,82347.0,9.0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,0,0,1,0,0,1
43,15287.0,9.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,1,0,0,1,0,0,1,0,0,0,1
35,95169.0,8.0,1,1285,21,449,106,20,20,1,4,3,4,1,1,0,0,0,0,0,0,1,0,0,1,0,1
37,72903.0,8.0,74,1067,138,750,0,19,39,1,7,5,8,4,1,0,0,0,0,1,0,0,0,0,1,0,1
48,25509.0,9.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,1,0,0,0,0,1,1,0,0,0,1
74,78427.0,9.0,36,972,19,595,180,26,138,3,3,7,10,3,1,0,0,0,0,0,1,0,0,0,1,0,1
34,90247.0,7.0,27,1184,32,352,21,16,16,1,3,4,7,1,1,0,0,0,0,0,1,0,0,0,1,0,1
62,70971.0,9.0,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,1,0,0,1,0,0,0,0,0,1,1
43,15287.0,9.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,1,0,0,1,0,0,1,0,0,0,1
49,48432.0,9.0,3,322,3,50,4,3,42,5,7,1,6,8,0,0,1,0,0,0,0,1,0,0,1,0,1
39,90687.0,8.0,98,982,17,672,23,34,51,1,6,2,8,2,1,0,0,0,0,0,0,1,1,0,0,0,1
52,93790.0,7.0,16,1302,68,731,89,114,45,0,6,7,12,2,1,0,0,0,0,1,0,0,0,0,1,0,1
60,39552.0,9.0,54,165,3,147,4,24,41,7,6,2,5,8,0,0,2,0,0,1,0,0,1,0,0,0,1
45,102160.0,10.0,54,763,29,138,76,176,58,0,7,9,10,4,1,0,0,0,0,0,0,1,0,0,0,1,1
62,50611.0,10.0,98,459,0,24,6,0,4,6,4,5,7,6,1,0,1,0,0,0,0,1,1,0,0,0,1
40,84169.0,8.0,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,0,0,0,0,0,1,0,1,0,0,1
40,69109.0,9.0,10,823,25,459,124,29,95,1,6,6,7,4,1,0,0,0,0,1,0,0,0,1,0,0,1
71,72282.0,8.0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,0,0,0,0,1,0,1
33,21474.0,7.0,0,6,16,24,11,0,34,2,3,1,2,7,1,0,1,0,0,1,0,0,0,0,1,0,1
44,88097.0,9.0,24,163,0,480,0,126,75,1,6,5,8,9,1,0,1,0,0,0,1,0,0,1,0,0,1
68,85683.0,8.0,6,1296,17,311,45,69,51,1,2,4,10,1,1,0,0,0,0,1,0,0,1,0,0,0,1
47,83829.0,8.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,0,0,0,1,0,0,1,0,0,0,1
52,38097.0,9.0,70,77,2,35,0,1,69,4,3,2,2,7,1,0,2,0,0,0,0,1,0,1,0,0,1
57,42720.0,8.0,9,392,5,91,28,26,112,8,7,3,7,8,0,0,2,0,0,1,0,0,0,0,1,0,1
53,80952.0,9.0,20,778,178,689,41,27,44,1,8,5,11,8,1,0,0,0,0,1,0,0,0,1,0,0,1
68,36130.0,9.0,46,157,43,127,68,56,37,6,3,8,4,4,1,0,1,0,0,1,0,0,0,0,1,0,1
51,86979.0,8.0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,0,1,1,0,0,0,1
79,48948.0,9.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,0,1,1,0,0,0,1
49,48432.0,9.0,3,322,3,50,4,3,42,5,7,1,6,8,0,0,1,0,0,0,0,1,0,0,1,0,1
41,56937.0,10.0,81,746,8,125,11,8,8,7,8,6,9,6,1,0,1,0,0,0,0,1,0,0,0,1,1
38,70643.0,9.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,0,1,0,1,0,0,1
42,96547.0,7.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,0,1,0,0,0,0,0,1,0,0,1
49,83917.0,8.0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,0,0,0,1,0,1
51,36715.0,9.0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,1,0,0,1,0,0,0,1,0,0,1
63,33051.0,9.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,0,0,0,1,0,1
55,77766.0,9.0,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,1,0,0,0,0,1,0,1,0,0,1
50,75251.0,9.0,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,1,0,0,1,0,0,1
40,75777.0,9.0,12,712,26,538,69,13,80,1,3,6,11,1,1,0,0,0,0,0,1,0,0,0,1,0,1
75,77632.0,8.0,73,1200,105,758,0,42,147,1,4,2,6,2,1,0,0,0,0,0,1,0,0,0,0,1,1
47,83829.0,8.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,0,0,0,1,0,0,1,0,0,0,1
66,90369.0,7.0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,1,0,0,0,1,0,0,1
60,85696.0,9.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,0,1,1,0,0,0,1
40,75777.0,9.0,12,712,26,538,69,13,80,1,3,6,11,1,1,0,0,0,0,0,1,0,0,0,1,0,1
64,68281.0,9.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,0,0,0,1,0,1
73,54356.0,9.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,1,0,0,0,0,1,0,0,1,0,1
52,75345.0,9.0,16,918,57,842,99,38,133,1,5,8,6,3,1,0,0,0,0,0,1,0,0,0,1,0,1
46,72309.0,8.0,64,960,0,883,50,38,0,1,5,6,8,3,1,0,0,0,0,0,1,0,0,0,1,0,1
36,34728.0,8.0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,1,0,0,1,0,0,0,0,0,1,1
60,85696.0,9.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,0,1,1,0,0,0,1
50,35641.0,8.0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,1,0,0,0,1,0,0,1,0,0,1
77,71604.0,8.0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,0,1,0,0,0,1,1
60,71670.0,8.0,8,1462,16,128,0,0,160,1,5,3,6,6,1,0,0,0,0,0,0,1,0,0,1,0,1
48,102692.0,8.0,5,168,148,444,32,172,148,1,6,9,13,2,1,0,0,0,0,1,0,0,1,0,0,0,1
38,35196.0,9.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,1,0,0,1,0,0,0,0,0,1,1
38,82733.0,8.0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,0,1,0,0,1,0,1
38,39684.0,9.0,41,19,0,35,6,4,17,2,2,1,2,7,0,1,1,0,0,0,0,1,0,0,1,0,1
56,70287.0,9.0,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,0,1,0,0,0,1
54,75693.0,9.0,10,797,153,293,72,97,30,1,11,4,6,4,1,0,0,0,0,1,0,0,1,0,0,0,1
76,82800.0,9.0,23,1006,22,115,59,68,45,1,7,6,12,3,1,0,0,0,0,0,0,1,0,0,1,0,1
29,79244.0,9.0,58,471,102,125,212,61,245,1,4,10,7,1,1,0,0,0,0,1,0,0,0,0,1,0,1
73,69372.0,9.0,10,997,26,269,34,13,42,1,10,4,6,4,1,0,0,0,0,1,0,0,0,0,0,1,1
40,39660.0,9.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,1,0,0,1,0,0,0,0,1,0,1
42,14515.0,9.0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,1,1,0,0,0,0,0,0,0,1,1
38,14796.0,9.0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,1,1,0,0,0,0,0,1,0,0,1
65,82017.0,9.0,58,184,23,446,30,23,23,1,5,4,7,2,1,0,0,0,0,0,0,1,0,1,0,0,1
53,94871.0,10.0,99,169,24,553,188,0,144,1,8,5,4,7,1,0,2,0,0,0,0,1,0,1,0,0,1
76,78569.0,8.0,14,558,79,622,207,175,95,1,4,6,4,1,1,0,0,0,0,1,0,0,0,1,0,0,1
66,91249.0,9.0,84,1324,27,119,71,108,27,0,7,9,6,4,1,0,0,0,0,1,0,0,0,0,1,0,1
63,67786.0,8.0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,0,1,0,0,1,0,1
53,53374.0,9.0,34,896,10,101,13,10,34,6,4,2,9,9,1,0,1,0,0,0,0,1,0,0,0,1,1
57,83003.0,9.0,18,856,61,570,40,25,122,1,7,6,8,3,1,0,0,0,0,1,0,0,0,0,0,1,1
67,82384.0,9.0,55,984,51,432,180,120,190,1,3,10,13,1,1,0,0,0,0,0,1,0,0,0,0,1,1
51,39763.0,9.0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,1,0,0,0,1,0,0,0,1,0,1
49,46854.0,8.0,81,96,1,79,7,1,79,6,5,1,3,8,1,0,2,0,0,0,0,1,0,0,1,0,1
70,43776.0,9.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,2,0,0,0,1,0,0,0,0,1,1
